category,id,date,rank,ratings
Shaving Blades,SHBEW94PDBDQ8NJZ,2021-10-04,110.0,55.0
Shaving Blades,SHBEXHYYDGFYPFSS,2021-10-01,73.0,27.0
Shaving Blades,SHBEXHYYDGFYPFSS,2021-10-02,83.0,27.0
Shaving Blades,SHBEXHYYDGFYPFSS,2021-10-03,83.0,27.0
Shaving Blades,SHBEXHYYDGFYPFSS,2021-10-04,95.0,27.0
Shaving Blades,SHBEXHYYDGFYPFSS,2021-10-05,95.0,27.0
Shaving Blades,SHBEXM9G6WWCMZSV,2021-10-01,83.0,41.0
Shaving Blades,SHBEXM9G6WWCMZSV,2021-10-02,85.0,41.0
Shaving Blades,SHBEXM9G6WWCMZSV,2021-10-03,86.0,41.0
Shaving Blades,SHBEXM9G6WWCMZSV,2021-10-04,97.0,41.0
Shaving Blades,SHBEXM9GU3ZTKB5R,2021-10-01,273.0,6.0
Shaving Blades,SHBEXM9GU3ZTKB5R,2021-10-02,239.0,6.0
Shaving Blades,SHBEXM9GU3ZTKB5R,2021-10-04,224.0,6.0
Shaving Blades,SHBEXM9GU3ZTKB5R,2021-10-05,251.0,6.0
Shaving Blades,SHBEXM9GZJEBRGSE,2021-10-01,186.0,7.0
Shaving Blades,SHBEXM9GZJEBRGSE,2021-10-02,144.0,7.0
Shaving Blades,SHBEXM9GZJEBRGSE,2021-10-03,147.0,7.0
Shaving Blades,SHBEXM9GZJEBRGSE,2021-10-04,135.0,7.0
Shaving Blades,SHBEXM9GZJEBRGSE,2021-10-05,155.0,7.0
Shaving Blades,SHBEXW4DJNHMPK7H,2021-10-01,126.0,42.0
Shaving Blades,SHBEXW4DJNHMPK7H,2021-10-02,99.0,42.0
Shaving Blades,SHBEXW4DJNHMPK7H,2021-10-03,100.0,42.0
Shaving Blades,SHBEXW4DJNHMPK7H,2021-10-04,119.0,43.0
Shaving Blades,SHBEXW4DJNHMPK7H,2021-10-05,106.0,43.0
Shaving Blades,SHBEYDKHHMRYDE2F,2021-10-02,14.0,40.0
Shaving Blades,SHBEYDKHHMRYDE2F,2021-10-03,12.0,40.0
Shaving Blades,SHBEYDKHHMRYDE2F,2021-10-04,14.0,40.0
Shaving Blades,SHBEYDKHHMRYDE2F,2021-10-05,15.0,40.0
Shaving Blades,SHBEZGE6D2BJZGYW,2021-10-03,115.0,35.0
Shaving Blades,SHBEZGE6D2BJZGYW,2021-10-04,127.0,35.0
Shaving Blades,SHBEZGE6D2BJZGYW,2021-10-05,151.0,35.0
Shaving Blades,SHBF4DYMMNCEH2GC,2021-10-02,67.0,21.0
Shaving Blades,SHBF4DYMMNCEH2GC,2021-10-03,67.0,21.0
Shaving Blades,SHBF4DYMMNCEH2GC,2021-10-04,93.0,21.0
Shaving Blades,SHBF4DYMMNCEH2GC,2021-10-05,98.0,21.0
Shaving Blades,SHBF5BEG8UZBZKFU,2021-10-01,247.0,3.0
Shaving Blades,SHBF5BEG8UZBZKFU,2021-10-02,264.0,3.0
Shaving Blades,SHBF5BEG8UZBZKFU,2021-10-03,265.0,3.0
Shaving Blades,SHBF5BEG8UZBZKFU,2021-10-05,253.0,3.0
Shaving Blades,SHBF5BPGCFC2MWZU,2021-10-01,33.0,81.0
Shaving Blades,SHBF5BPGCFC2MWZU,2021-10-02,35.0,81.0
Shaving Blades,SHBF5BPGCFC2MWZU,2021-10-03,32.0,81.0
Shaving Blades,SHBF5BPGCFC2MWZU,2021-10-05,38.0,82.0
Shaving Blades,SHBF5PXNNWREQP8Y,2021-10-01,264.0,15.0
Shaving Blades,SHBF5PXNNWREQP8Y,2021-10-02,278.0,15.0
Shaving Blades,SHBF5PXNNWREQP8Y,2021-10-03,278.0,15.0
Shaving Blades,SHBF5PXNNWREQP8Y,2021-10-04,242.0,15.0
Shaving Blades,SHBF5PXNNWREQP8Y,2021-10-05,270.0,15.0
Shaving Blades,SHBF5XRRBAWKGEPG,2021-10-01,38.0,138.0
Shaving Blades,SHBF5XRRBAWKGEPG,2021-10-02,41.0,139.0
Shaving Blades,SHBF5XRRBAWKGEPG,2021-10-03,40.0,140.0
Shaving Blades,SHBF8TYF7W4YXVV8,2021-10-01,125.0,87.0
Shaving Blades,SHBF8TYF7W4YXVV8,2021-10-02,122.0,87.0
Shaving Blades,SHBF8TYF7W4YXVV8,2021-10-03,124.0,87.0
Shaving Blades,SHBF8TYF7W4YXVV8,2021-10-05,133.0,87.0
Shaving Blades,SHBF9BVFBUCHXGRR,2021-10-02,68.0,30.0
Shaving Blades,SHBF9BVFBUCHXGRR,2021-10-04,71.0,30.0
Shaving Blades,SHBF9BVFBUCHXGRR,2021-10-05,74.0,31.0
Shaving Blades,SHBFFGNV9PUCWWDH,2021-10-01,85.0,20.0
Shaving Blades,SHBFFGNV9PUCWWDH,2021-10-02,100.0,20.0
Shaving Blades,SHBFFGNV9PUCWWDH,2021-10-03,101.0,20.0
Shaving Blades,SHBFFGNV9PUCWWDH,2021-10-04,126.0,20.0
Shaving Blades,SHBFFSUGWYDM7FTM,2021-10-01,89.0,31.0
Shaving Blades,SHBFFSUGWYDM7FTM,2021-10-02,96.0,31.0
Shaving Blades,SHBFFSUGWYDM7FTM,2021-10-03,97.0,31.0
Shaving Blades,SHBFFSUGWYDM7FTM,2021-10-04,120.0,31.0
Shaving Blades,SHBFFSUGWYDM7FTM,2021-10-05,145.0,31.0
Shaving Blades,SHBFFSV8EJYZNVRT,2021-10-01,274.0,6.0
Shaving Blades,SHBFFSV8EJYZNVRT,2021-10-02,281.0,6.0
Shaving Blades,SHBFFSV8EJYZNVRT,2021-10-03,282.0,6.0
Shaving Blades,SHBFFSV8EJYZNVRT,2021-10-04,253.0,6.0
Shaving Blades,SHBFFSYGRFVH3TUJ,2021-10-01,282.0,18.0
Shaving Blades,SHBFFSYGRFVH3TUJ,2021-10-02,289.0,18.0
Shaving Blades,SHBFFSYGRFVH3TUJ,2021-10-03,292.0,18.0
Shaving Blades,SHBFFSYGRFVH3TUJ,2021-10-04,264.0,18.0
Shaving Blades,SHBFFSYGRFVH3TUJ,2021-10-05,283.0,18.0
Shaving Blades,SHBFG7W7TZKNNBCC,2021-10-01,122.0,25.0
Shaving Blades,SHBFG7W7TZKNNBCC,2021-10-02,114.0,25.0
Shaving Blades,SHBFG7W7TZKNNBCC,2021-10-03,116.0,25.0
Shaving Blades,SHBFG7W7TZKNNBCC,2021-10-05,120.0,25.0
Shaving Blades,SHBFH6FYG7THJYPX,2021-10-01,82.0,29.0
Shaving Blades,SHBFH6FYG7THJYPX,2021-10-03,80.0,29.0
Shaving Blades,SHBFH6FYG7THJYPX,2021-10-04,65.0,29.0
Shaving Blades,SHBFH6FYG7THJYPX,2021-10-05,82.0,29.0
Shaving Blades,SHBFHYGPJGNTWPEY,2021-10-01,7.0,5435.0
Shaving Blades,SHBFHYGPJGNTWPEY,2021-10-02,9.0,5439.0
Shaving Blades,SHBFHYGPJGNTWPEY,2021-10-03,8.0,5462.0
Shaving Blades,SHBFHYGPJGNTWPEY,2021-10-04,13.0,5472.0
Shaving Blades,SHBFHYGPJGNTWPEY,2021-10-05,14.0,5484.0
Shaving Blades,SHBFHYGPZZNNUDRV,2021-10-01,12.0,1602.0
Shaving Blades,SHBFHYGPZZNNUDRV,2021-10-02,12.0,1604.0
Shaving Blades,SHBFHYGPZZNNUDRV,2021-10-03,11.0,1611.0
Shaving Blades,SHBFHYGPZZNNUDRV,2021-10-04,15.0,1612.0
Shaving Blades,SHBFHYGPZZNNUDRV,2021-10-05,23.0,1617.0
Shaving Blades,SHCD93XFDJSSGBVE,2021-10-02,71.0,4465.0
Shaving Blades,SHCD93XFDJSSGBVE,2021-10-03,45.0,4465.0
Shaving Blades,SHCD93XFVRWGFAUS,2021-10-01,15.0,3422.0
Shaving Blades,SHCD93XFVRWGFAUS,2021-10-02,20.0,3422.0
Shaving Blades,SHCD93XFVRWGFAUS,2021-10-03,13.0,3422.0
Shaving Blades,SHCD93XFVRWGFAUS,2021-10-04,17.0,3422.0
Shaving Blades,SHCD93XFYRRJFKDY,2021-10-02,13.0,5558.0
Shaving Blades,SHCD93XFYRRJFKDY,2021-10-03,6.0,5558.0
Shaving Blades,SHCD93XFYRRJFKDY,2021-10-04,9.0,5559.0
Shaving Blades,SHCDAQUVHUKNSZMZ,2021-10-01,272.0,1565.0
Shaving Blades,SHCDAQUVHUKNSZMZ,2021-10-02,227.0,1565.0
Shaving Blades,SHCDAQUVHUKNSZMZ,2021-10-03,111.0,1565.0
Shaving Blades,SHCDAQUVHUKNSZMZ,2021-10-04,80.0,1565.0
Shaving Blades,SHCDASZZBSVTPNZK,2021-10-01,11.0,2579.0
Shaving Blades,SHCDASZZBSVTPNZK,2021-10-02,10.0,2582.0
Shaving Blades,SHCDASZZBSVTPNZK,2021-10-03,9.0,2585.0
Shaving Blades,SHCDASZZBSVTPNZK,2021-10-05,10.0,2589.0
Shaving Blades,SHCDHHMEHQZUFNFG,2021-10-01,10.0,2075.0
Shaving Blades,SHCDHHMEHQZUFNFG,2021-10-02,7.0,2076.0
Shaving Blades,SHCDHHMEHQZUFNFG,2021-10-03,7.0,2077.0
Shaving Blades,SHCDHHMEHQZUFNFG,2021-10-04,10.0,2077.0
Shaving Blades,SHCDHHMEHQZUFNFG,2021-10-05,11.0,2083.0
Shaving Blades,SHCDR7AN64J9GVRF,2021-10-01,148.0,42.0
Shaving Blades,SHCDR7AN64J9GVRF,2021-10-03,182.0,42.0
Shaving Blades,SHCDR7AN64J9GVRF,2021-10-04,149.0,43.0
Shaving Blades,SHCE9PRZTUNC7GEW,2021-10-05,102.0,285.0
Shaving Blades,SHCEBXZSY6HPFBKN,2021-10-01,79.0,549.0
Shaving Blades,SHCEBXZSY6HPFBKN,2021-10-02,80.0,549.0
Shaving Blades,SHCEBXZSY6HPFBKN,2021-10-03,79.0,549.0
Shaving Blades,SHCEBXZSY6HPFBKN,2021-10-04,76.0,549.0
Shaving Blades,SHCEBXZSY6HPFBKN,2021-10-05,79.0,550.0
Shaving Blades,SHCEHQW8TYYMJGEC,2021-10-01,57.0,3.0
Shaving Blades,SHCEHQW8TYYMJGEC,2021-10-02,52.0,3.0
Shaving Blades,SHCEHQW8TYYMJGEC,2021-10-03,53.0,3.0
Shaving Blades,SHCEHQW8TYYMJGEC,2021-10-04,78.0,3.0
Shaving Blades,SHCEJ3MFV9WSVPST,2021-10-01,64.0,2632.0
Shaving Blades,SHCEJ3MFV9WSVPST,2021-10-02,63.0,2632.0
Shaving Blades,SHCEJ3MFV9WSVPST,2021-10-03,63.0,2632.0
Shaving Blades,SHCEJ3MFV9WSVPST,2021-10-04,72.0,2632.0
Shaving Blades,SHCEJ3MFV9WSVPST,2021-10-05,75.0,2633.0
Shaving Blades,SHCEMSZ32ZGZMJ6D,2021-10-02,253.0,62.0
Shaving Blades,SHCEMSZ32ZGZMJ6D,2021-10-03,255.0,62.0
Shaving Blades,SHCEMSZ32ZGZMJ6D,2021-10-05,275.0,63.0
Shaving Blades,SHCEMVA8VVWGQRZ6,2021-10-01,245.0,12.0
Shaving Blades,SHCEMVA8VVWGQRZ6,2021-10-02,262.0,12.0
Shaving Blades,SHCEMVA8VVWGQRZ6,2021-10-05,219.0,12.0
Shaving Blades,SHCEMVAHYBTQSWJZ,2021-10-01,113.0,186.0
Shaving Blades,SHCEMVAHYBTQSWJZ,2021-10-02,107.0,186.0
Shaving Blades,SHCEMVAHYBTQSWJZ,2021-10-03,109.0,186.0
Shaving Blades,SHCEMVAHYBTQSWJZ,2021-10-04,50.0,186.0
Shaving Blades,SHCEMVAHYBTQSWJZ,2021-10-05,68.0,186.0
Shaving Blades,SHCEMVBHRGG7QBRF,2021-10-01,210.0,39.0
Shaving Blades,SHCEMVBHRGG7QBRF,2021-10-02,238.0,39.0
Shaving Blades,SHCEMVBHRGG7QBRF,2021-10-05,210.0,40.0
Shaving Blades,SHCEQ4Z27FDHDUH7,2021-10-01,182.0,282.0
Shaving Blades,SHCEQ4Z27FDHDUH7,2021-10-02,205.0,282.0
Shaving Blades,SHCEQ4Z27FDHDUH7,2021-10-03,213.0,282.0
Shaving Blades,SHCEQ4Z27FDHDUH7,2021-10-04,166.0,282.0
Shaving Blades,SHCEQ4Z27FDHDUH7,2021-10-05,147.0,282.0
Shaving Blades,SHCERVEVGH3Q4K4E,2021-10-02,53.0,184.0
Shaving Blades,SHCERVEVGH3Q4K4E,2021-10-03,42.0,184.0
Shaving Blades,SHCERVEVGH3Q4K4E,2021-10-04,45.0,184.0
Shaving Blades,SHCERVEVGH3Q4K4E,2021-10-05,45.0,184.0
Shaving Blades,SHCEXMGTZFYKQWPG,2021-10-01,146.0,183.0
Shaving Blades,SHCEY5P2KYCGVCRY,2021-10-01,27.0,7.0
Shaving Blades,SHCEY5P2KYCGVCRY,2021-10-02,30.0,7.0
Shaving Blades,SHCEY5P2KYCGVCRY,2021-10-03,28.0,7.0
Shaving Blades,SHCEY5P2KYCGVCRY,2021-10-04,29.0,7.0
Shaving Blades,SHCEY5P2KYCGVCRY,2021-10-05,36.0,7.0
Shaving Blades,SHCEZE2UVZNGJJXZ,2021-10-02,77.0,124.0
Shaving Blades,SHCEZE2UVZNGJJXZ,2021-10-03,76.0,124.0
Shaving Blades,SHCEZE2UVZNGJJXZ,2021-10-05,91.0,125.0
Shaving Blades,SHCEZWH9SB9HU258,2021-10-01,107.0,9.0
Shaving Blades,SHCEZWH9SB9HU258,2021-10-02,129.0,9.0
Shaving Blades,SHCEZWH9SB9HU258,2021-10-03,128.0,9.0
Shaving Blades,SHCEZWH9SB9HU258,2021-10-04,122.0,9.0
Shaving Blades,SHCEZWH9SB9HU258,2021-10-05,149.0,9.0
Shaving Blades,SHCF23QVEV2CP69S,2021-10-01,71.0,40.0
Shaving Blades,SHCF23QVEV2CP69S,2021-10-02,79.0,40.0
Shaving Blades,SHCF23QVEV2CP69S,2021-10-03,78.0,40.0
Shaving Blades,SHCF23QVEV2CP69S,2021-10-04,6.0,40.0
Shaving Blades,SHCF23QVEV2CP69S,2021-10-05,16.0,40.0
Shaving Blades,SHCF39HFGFXZ8U2S,2021-10-01,69.0,135.0
Shaving Blades,SHCF39HFGFXZ8U2S,2021-10-02,65.0,135.0
Shaving Blades,SHCF39HFGFXZ8U2S,2021-10-03,65.0,135.0
Shaving Blades,SHCF39HFGFXZ8U2S,2021-10-04,38.0,135.0
Shaving Blades,SHCF39HFGFXZ8U2S,2021-10-05,42.0,137.0
Shaving Blades,SHCFA9CBEZGWAFQP,2021-10-01,94.0,414.0
Shaving Blades,SHCFA9CBEZGWAFQP,2021-10-02,102.0,414.0
Shaving Blades,SHCFA9CBEZGWAFQP,2021-10-03,103.0,414.0
Shaving Blades,SHCFA9CBEZGWAFQP,2021-10-04,102.0,414.0
Shaving Blades,SHCFA9CBR7YTFAHH,2021-10-02,6.0,3496.0
Shaving Blades,SHCFA9CBR7YTFAHH,2021-10-03,4.0,3504.0
Shaving Blades,SHCFA9CBR7YTFAHH,2021-10-04,5.0,3515.0
Shaving Blades,SHCFA9CBR7YTFAHH,2021-10-05,5.0,3539.0
Shaving Blades,SHCFA9CBVFAGZHPT,2021-10-01,3.0,7837.0
Shaving Blades,SHCFA9CBVFAGZHPT,2021-10-02,5.0,7863.0
Shaving Blades,SHCFA9CBVFAGZHPT,2021-10-03,3.0,7902.0
Shaving Blades,SHCFA9CBVFAGZHPT,2021-10-04,7.0,7932.0
Shaving Blades,SHCFA9CBVFAGZHPT,2021-10-05,7.0,7971.0
Shaving Blades,SHCFATUJHXKSGZUW,2021-10-01,233.0,5.0
Shaving Blades,SHCFATUJHXKSGZUW,2021-10-02,232.0,5.0
Shaving Blades,SHCFATUJHXKSGZUW,2021-10-03,235.0,5.0
Shaving Blades,SHCFATUJHXKSGZUW,2021-10-04,229.0,5.0
Shaving Blades,SHCFATUJHXKSGZUW,2021-10-05,246.0,5.0
Shaving Blades,SHCFBRRDFAFVGGW4,2021-10-01,184.0,2.0
Shaving Blades,SHCFBRRDFAFVGGW4,2021-10-03,206.0,2.0
Shaving Blades,SHCFBRRDFAFVGGW4,2021-10-04,167.0,2.0
Shaving Blades,SHCFBRRDFAFVGGW4,2021-10-05,202.0,2.0
Shaving Blades,SHCFDGUQTPHXQZK5,2021-10-01,32.0,397.0
Shaving Blades,SHCFDGUQTPHXQZK5,2021-10-02,34.0,397.0
Shaving Blades,SHCFDGUQTPHXQZK5,2021-10-03,31.0,397.0
Shaving Blades,SHCFDZTTZNHRJWUR,2021-10-01,35.0,84.0
Shaving Blades,SHCFDZTTZNHRJWUR,2021-10-02,37.0,84.0
Shaving Blades,SHCFDZTTZNHRJWUR,2021-10-03,34.0,84.0
Shaving Blades,SHCFDZTTZNHRJWUR,2021-10-04,33.0,84.0
Shaving Blades,SHCFDZTTZNHRJWUR,2021-10-05,39.0,84.0
Shaving Blades,SHCFEWAEXES7GZXP,2021-10-01,77.0,33.0
Shaving Blades,SHCFEWAEXES7GZXP,2021-10-02,72.0,33.0
Shaving Blades,SHCFEWAEXES7GZXP,2021-10-03,71.0,33.0
Shaving Blades,SHCFEWAEXES7GZXP,2021-10-04,69.0,33.0
Shaving Blades,SHCFG7UKHYTE2RMK,2021-10-01,157.0,52.0
Shaving Blades,SHCFG7UKHYTE2RMK,2021-10-02,174.0,52.0
Shaving Blades,SHCFG7UKHYTE2RMK,2021-10-03,181.0,52.0
Shaving Blades,SHCFG7UKHYTE2RMK,2021-10-04,142.0,52.0
Shaving Blades,SHCFG7UKHYTE2RMK,2021-10-05,159.0,52.0
Shaving Blades,SHCFG7UMWEH5MG3E,2021-10-02,58.0,327.0
Shaving Blades,SHCFG7UMWEH5MG3E,2021-10-03,57.0,327.0
Shaving Blades,SHCFG7UMWEH5MG3E,2021-10-04,51.0,328.0
Shaving Blades,SHCFG7UMWEH5MG3E,2021-10-05,59.0,328.0
Shaving Blades,SHCFG7VYCX8NV3WH,2021-10-01,239.0,8.0
Shaving Blades,SHCFG7VYCX8NV3WH,2021-10-02,233.0,8.0
Shaving Blades,SHCFG7VYCX8NV3WH,2021-10-03,236.0,8.0
Shaving Blades,SHCFG7VYCX8NV3WH,2021-10-04,185.0,8.0
Shaving Blades,SHCFG7VYCX8NV3WH,2021-10-05,229.0,8.0
Shaving Blades,SHCFGD6KGEYA8YQG,2021-10-01,40.0,255.0
Shaving Blades,SHCFGD6KGEYA8YQG,2021-10-02,42.0,256.0
Shaving Blades,SHCFGD6KGEYA8YQG,2021-10-03,41.0,258.0
Shaving Blades,SHCFGD6KGEYA8YQG,2021-10-04,67.0,260.0
Shaving Blades,SHCFGD6KGEYA8YQG,2021-10-05,71.0,261.0
Shaving Blades,SHCFGD6TVWMHJ8HN,2021-10-02,225.0,111.0
Shaving Blades,SHCFGD6TVWMHJ8HN,2021-10-03,229.0,111.0
Shaving Blades,SHCFGD6TVWMHJ8HN,2021-10-04,230.0,111.0
Shaving Blades,SHCFGD6TVWMHJ8HN,2021-10-05,247.0,111.0
Shaving Blades,SHCFGD6YWGEMGMGK,2021-10-01,96.0,110.0
Shaving Blades,SHCFGD6YWGEMGMGK,2021-10-02,105.0,110.0
Shaving Blades,SHCFGD6YWGEMGMGK,2021-10-03,107.0,110.0
Shaving Blades,SHCFGD6YWGEMGMGK,2021-10-04,100.0,110.0
Shaving Blades,SHCFGHYYUMKZ4256,2021-10-05,18.0,810.0
Shaving Blades,SHCFGXCT3TR28UQX,2021-10-01,19.0,621.0
Shaving Blades,SHCFGXCT3TR28UQX,2021-10-02,22.0,622.0
Shaving Blades,SHCFGXCT3TR28UQX,2021-10-03,20.0,623.0
Shaving Blades,SHCFGXCT3TR28UQX,2021-10-05,27.0,625.0
Shaving Blades,SHCFH29RMYGSYUMJ,2021-10-01,261.0,3.0
Shaving Blades,SHCFH29RMYGSYUMJ,2021-10-03,276.0,3.0
Shaving Blades,SHCFH29RMYGSYUMJ,2021-10-04,239.0,3.0
Shaving Blades,SHCFH29RMYGSYUMJ,2021-10-05,274.0,3.0
Shaving Blades,SHCFH3XRK5QNXVGG,2021-10-01,18.0,190.0
Shaving Blades,SHCFH3XRK5QNXVGG,2021-10-02,19.0,190.0
Shaving Blades,SHCFH3XRK5QNXVGG,2021-10-03,18.0,191.0
Shaving Blades,SHCFH3XRK5QNXVGG,2021-10-04,21.0,192.0
Shaving Blades,SHCFH3XRK5QNXVGG,2021-10-05,26.0,193.0
Shaving Blades,SHCFH5GN6DFRUJPY,2021-10-04,66.0,123.0
Shaving Blades,SHCFH6Y4CJSMZKRF,2021-10-01,145.0,5.0
Shaving Blades,SHCFH6Y4CJSMZKRF,2021-10-02,148.0,5.0
Shaving Blades,SHCFH6Y4CJSMZKRF,2021-10-03,151.0,5.0
Shaving Blades,SHCFH6Y4CJSMZKRF,2021-10-04,121.0,5.0
Shaving Blades,SHCFH6Y4CJSMZKRF,2021-10-05,138.0,5.0
Shaving Blades,SHCFH6YEPTPZDERA,2021-10-01,54.0,154.0
Shaving Blades,SHCFH6YEPTPZDERA,2021-10-02,61.0,154.0
Shaving Blades,SHCFH6YEPTPZDERA,2021-10-03,61.0,154.0
Shaving Blades,SHCFH6YEPTPZDERA,2021-10-04,56.0,154.0
Shaving Blades,SHCFH6YEPTPZDERA,2021-10-05,70.0,154.0
Shaving Blades,SHCFHHFKVHW6D9MZ,2021-10-01,81.0,8.0
Shaving Blades,SHCFHHFKVHW6D9MZ,2021-10-03,94.0,8.0
Shaving Blades,SHCFHHFKVHW6D9MZ,2021-10-04,87.0,8.0
Shaving Blades,SHCFHHFKVHW6D9MZ,2021-10-05,101.0,8.0
Shaving Blades,SHCFHHRHXRBTPH5U,2021-10-01,175.0,93.0
Shaving Blades,SHCFHHRHXRBTPH5U,2021-10-02,163.0,93.0
Shaving Blades,SHCFHHRHXRBTPH5U,2021-10-03,172.0,93.0
Shaving Blades,SHCFHHRHXRBTPH5U,2021-10-04,61.0,93.0
Shaving Blades,SHCFHHRHXRBTPH5U,2021-10-05,65.0,93.0
Shaving Blades,SHCFHHT6K4WS4UHT,2021-10-01,98.0,39.0
Shaving Blades,SHCFHHT6K4WS4UHT,2021-10-02,104.0,39.0
Shaving Blades,SHCFHHT6K4WS4UHT,2021-10-03,105.0,39.0
Shaving Blades,SHCFHHT6K4WS4UHT,2021-10-04,74.0,39.0
Shaving Blades,SHCFHHT6K4WS4UHT,2021-10-05,87.0,40.0
Shaving Blades,SHCFHXGXAGN4GCZP,2021-10-01,46.0,773.0
Shaving Blades,SHCFHXGXAGN4GCZP,2021-10-02,43.0,773.0
Shaving Blades,SHCFHXGXAGN4GCZP,2021-10-03,43.0,775.0
Shaving Blades,SHCFHXGXAGN4GCZP,2021-10-04,54.0,776.0
Shaving Blades,SHCFHXGXAGN4GCZP,2021-10-05,57.0,778.0
Shaving Blades,SHCFJGU7WUUQCXWH,2021-10-01,72.0,61.0
Shaving Blades,SHCFJGU7WUUQCXWH,2021-10-02,74.0,61.0
Shaving Blades,SHCFJGU7WUUQCXWH,2021-10-03,73.0,61.0
Shaving Blades,SHCFJGU7WUUQCXWH,2021-10-05,54.0,61.0
Shaving Blades,SHCFJHXRSESCH34N,2021-10-01,171.0,9.0
Shaving Blades,SHCFJHXRSESCH34N,2021-10-02,201.0,9.0
Shaving Blades,SHCFJHXRSESCH34N,2021-10-03,210.0,9.0
Shaving Blades,SHCFJQ9SY6CXV6ZS,2021-10-01,60.0,198.0
Shaving Blades,SHCFJQ9SY6CXV6ZS,2021-10-02,64.0,198.0
Shaving Blades,SHCFJQ9SY6CXV6ZS,2021-10-03,64.0,198.0
Shaving Blades,SHCFJQ9SY6CXV6ZS,2021-10-04,63.0,198.0
Shaving Blades,SHCFJQ9SY6CXV6ZS,2021-10-05,66.0,198.0
Shaving Blades,SHCFK7Y2XHG22HNG,2021-10-01,222.0,25.0
Shaving Blades,SHCFK7Y2XHG22HNG,2021-10-02,241.0,25.0
Shaving Blades,SHCFK7YFGYJUHJFE,2021-10-02,260.0,14.0
Shaving Blades,SHCFK7YFGYJUHJFE,2021-10-03,272.0,14.0
Shaving Blades,SHCFK7YFGYJUHJFE,2021-10-04,206.0,14.0
Shaving Blades,SHCFK7YFGYJUHJFE,2021-10-05,234.0,14.0
Shaving Blades,SHCFKCYTYFCVHHWX,2021-10-03,38.0,156.0
Shaving Blades,SHCFKCYTYFCVHHWX,2021-10-05,62.0,156.0
Shaving Blades,SHCFMDFMXFXYVGEP,2021-10-01,105.0,11.0
Shaving Blades,SHCFMDFMXFXYVGEP,2021-10-02,86.0,11.0
Shaving Blades,SHCFMDFMXFXYVGEP,2021-10-03,87.0,11.0
Shaving Blades,SHCFMDFMXFXYVGEP,2021-10-05,89.0,11.0
Shaving Blades,SHCFMFGCGX2FDGAD,2021-10-03,122.0,86.0
Shaving Blades,SHCFMFGCGX2FDGAD,2021-10-04,125.0,86.0
Shaving Blades,SHCFMFGCGX2FDGAD,2021-10-05,141.0,86.0
Shaving Blades,SHCFN3HHM4QQAGNK,2021-10-05,117.0,53.0
Shaving Blades,SHCFNVG3DKJZ3HZA,2021-10-01,177.0,4.0
Shaving Blades,SHCFNVG3DKJZ3HZA,2021-10-02,206.0,4.0
Shaving Blades,SHCFNVG3DKJZ3HZA,2021-10-03,214.0,4.0
Shaving Blades,SHCFNVG3DKJZ3HZA,2021-10-04,146.0,4.0
Shaving Blades,SHCFNVG3DKJZ3HZA,2021-10-05,175.0,4.0
Shaving Blades,SHCFNWFH3SZBZPGK,2021-10-01,174.0,26.0
Shaving Blades,SHCFNWFH3SZBZPGK,2021-10-02,223.0,26.0
Shaving Blades,SHCFNWFH3SZBZPGK,2021-10-03,228.0,26.0
Shaving Blades,SHCFNWFH3SZBZPGK,2021-10-05,218.0,26.0
Shaving Blades,SHCFP6ZCY6C6YWKG,2021-10-01,242.0,12.0
Shaving Blades,SHCFP6ZCY6C6YWKG,2021-10-02,217.0,12.0
Shaving Blades,SHCFP6ZCY6C6YWKG,2021-10-03,223.0,12.0
Shaving Blades,SHCFP6ZCY6C6YWKG,2021-10-04,211.0,12.0
Shaving Blades,SHCFP6ZCY6C6YWKG,2021-10-05,238.0,12.0
Shaving Blades,SHCFPES9PJ7BAKY8,2021-10-01,21.0,150.0
Shaving Blades,SHCFPES9PJ7BAKY8,2021-10-02,21.0,151.0
Shaving Blades,SHCFPES9PJ7BAKY8,2021-10-03,19.0,151.0
Shaving Blades,SHCFPES9PJ7BAKY8,2021-10-04,22.0,151.0
Shaving Blades,SHCFPES9PJ7BAKY8,2021-10-05,28.0,151.0
Shaving Blades,SHCFPHJ8MYWGMUYM,2021-10-01,97.0,4.0
Shaving Blades,SHCFPHJ8MYWGMUYM,2021-10-04,104.0,4.0
Shaving Blades,SHCFPHJ8MYWGMUYM,2021-10-05,116.0,4.0
Shaving Blades,SHCFPJEGTPX5UZRP,2021-10-01,23.0,157.0
Shaving Blades,SHCFPJEGTPX5UZRP,2021-10-02,27.0,157.0
Shaving Blades,SHCFPJEGTPX5UZRP,2021-10-03,25.0,157.0
Shaving Blades,SHCFPJEGTPX5UZRP,2021-10-04,25.0,157.0
Shaving Blades,SHCFPJEGTPX5UZRP,2021-10-05,30.0,158.0
Shaving Blades,SHCFPJFHJATCHA3Q,2021-10-02,59.0,169.0
Shaving Blades,SHCFPJFHJATCHA3Q,2021-10-03,59.0,169.0
Shaving Blades,SHCFPJFHJATCHA3Q,2021-10-04,59.0,169.0
Shaving Blades,SHCFPJFHJATCHA3Q,2021-10-05,12.0,171.0
Shaving Blades,SHCFPN3XHKY45DSZ,2021-10-02,98.0,60.0
Shaving Blades,SHCFPN3XHKY45DSZ,2021-10-03,99.0,60.0
Shaving Blades,SHCFPN3XHKY45DSZ,2021-10-04,75.0,61.0
